LeadID,LeadDateKey,CampaignKey,ChannelKey,SourceKey,RegionKey,AudienceKey,PreviousStatusKey,PreviousStatusLabel,CurrentStatusKey,CurrentStatusLabel,ReachedLead,ReachedMQL,ReachedSQL,ReachedOpportunity,ReachedClosedWon,IsClosedLost,IsClosedWon,PipelineAmount,RevenueAmount
L02175,20230108,11,4,10,2,8,3.0,SQL,4,Opportunity,1,1,1,1,0,0,0,17204,0
L05056,20230108,25,4,11,2,5,3.0,SQL,6,Closed Lost,1,1,1,0,0,1,0,0,0
L01089,20230109,5,5,13,3,8,,,1,Lead,1,0,0,0,0,0,0,0,0
L02252,20230109,11,4,10,2,8,4.0,Opportunity,5,Closed Won,1,1,1,1,1,0,1,0,22500
L02282,20230109,11,4,10,5,8,1.0,Lead,2,MQL,1,1,0,0,0,0,0,0,0
L02917,20230109,15,1,2,2,8,,,1,Lead,1,0,0,0,0,0,0,0,0
L03002,20230109,15,1,2,3,8,1.0,Lead,2,MQL,1,1,0,0,0,0,0,0,0
L00540,20230110,3,3,7,2,1,,,1,Lead,1,0,0,0,0,0,0,0,0
L00700,20230110,4,4,10,2,2,1.0,Lead,2,MQL,1,1,0,0,0,0,0,0,0
L00776,20230110,4,4,10,2,2,2.0,MQL,3,SQL,1,1,1,0,0,0,0,0,0
L00846,20230110,4,4,10,5,2,2.0,MQL,3,SQL,1,1,1,0,0,0,0,0,0
L01098,20230110,5,5,13,3,8,,,1,Lead,1,0,0,0,0,0,0,0,0
L01374,20230110,7,7,19,1,1,2.0,MQL,6,Closed Lost,1,1,0,0,0,1,0,0,0
L01773,20230110,9,2,6,2,5,4.0,Opportunity,5,Closed Won,1,1,1,1,1,0,1,0,10480
L02264,20230110,11,4,10,3,8,,,1,Lead,1,0,0,0,0,0,0,0,0
L02599,20230110,13,6,16,5,4,,,1,Lead,1,0,0,0,0,0,0,0,0
L04803,20230110,24,3,8,5,4,,,1,Lead,1,0,0,0,0,0,0,0,0
L05033,20230110,25,4,11,1,5,2.0,MQL,6,Closed Lost,1,1,0,0,0,1,0,0,0
L05053,20230110,25,4,11,2,5,2.0,MQL,3,SQL,1,1,1,0,0,0,0,0,0
L00555,20230111,3,3,7,2,1,1.0,Lead,2,MQL,1,1,0,0,0,0,0,0,0
L01082,20230111,5,5,13,2,8,4.0,Opportunity,5,Closed Won,1,1,1,1,1,0,1,0,25472
L01303,20230111,7,7,19,5,1,,,1,Lead,1,0,0,0,0,0,0,0,0
L01661,20230111,9,2,6,2,5,,,1,Lead,1,0,0,0,0,0,0,0,0
L01697,20230111,9,2,6,5,5,4.0,Opportunity,5,Closed Won,1,1,1,1,1,0,1,0,19344
L02593,20230111,13,6,16,2,4,2.0,MQL,6,Closed Lost,1,1,0,0,0,1,0,0,0
L04986,20230111,25,4,11,2,5,1.0,Lead,6,Closed Lost,1,0,0,0,0,1,0,0,0
L00699,20230112,4,4,10,4,2,,,1,Lead,1,0,0,0,0,0,0,0,0
L01310,20230112,7,7,19,5,1,,,1,Lead,1,0,0,0,0,0,0,0,0
L01659,20230112,9,2,6,3,5,4.0,Opportunity,5,Closed Won,1,1,1,1,1,0,1,0,15394
L01691,20230112,9,2,6,5,5,2.0,MQL,6,Closed Lost,1,1,0,0,0,1,0,0,0
L01770,20230112,9,2,6,5,5,1.0,Lead,6,Closed Lost,1,0,0,0,0,1,0,0,0
L01972,20230112,11,4,10,2,8,1.0,Lead,2,MQL,1,1,0,0,0,0,0,0,0
L02020,20230112,11,4,10,4,8,,,1,Lead,1,0,0,0,0,0,0,0,0
L02247,20230112,11,4,10,5,8,,,1,Lead,1,0,0,0,0,0,0,0,0
L02620,20230112,13,6,16,3,4,,,1,Lead,1,0,0,0,0,0,0,0,0
L05113,20230112,25,4,11,2,5,,,1,Lead,1,0,0,0,0,0,0,0,0
L05207,20230112,25,4,11,3,5,1.0,Lead,6,Closed Lost,1,0,0,0,0,1,0,0,0
L05210,20230112,25,4,11,2,5,,,1,Lead,1,0,0,0,0,0,0,0,0
L00811,20230113,4,4,10,3,2,1.0,Lead,6,Closed Lost,1,0,0,0,0,1,0,0,0
L00823,20230113,4,4,10,4,2,4.0,Opportunity,6,Closed Lost,1,1,1,1,0,1,0,0,0
L01653,20230113,9,2,6,3,5,2.0,MQL,3,SQL,1,1,1,0,0,0,0,0,0
L01787,20230113,9,2,6,5,5,2.0,MQL,6,Closed Lost,1,1,0,0,0,1,0,0,0
L02533,20230113,13,6,16,5,4,,,1,Lead,1,0,0,0,0,0,0,0,0
L00651,20230114,4,4,10,5,2,,,1,Lead,1,0,0,0,0,0,0,0,0
L01782,20230114,9,2,6,2,5,2.0,MQL,6,Closed Lost,1,1,0,0,0,1,0,0,0
L02027,20230114,11,4,10,5,8,1.0,Lead,6,Closed Lost,1,0,0,0,0,1,0,0,0
L02319,20230114,11,4,10,2,8,,,1,Lead,1,0,0,0,0,0,0,0,0
L04877,20230114,24,3,8,5,4,2.0,MQL,6,Closed Lost,1,1,0,0,0,1,0,0,0
L00680,20230115,4,4,10,2,2,2.0,MQL,3,SQL,1,1,1,0,0,0,0,0,0
L01684,20230115,9,2,6,5,5,1.0,Lead,2,MQL,1,1,0,0,0,0,0,0,0
L02233,20230115,11,4,10,5,8,,,1,Lead,1,0,0,0,0,0,0,0,0
L02291,20230115,11,4,10,3,8,,,1,Lead,1,0,0,0,0,0,0,0,0
L02925,20230115,15,1,2,2,8,2.0,MQL,6,Closed Lost,1,1,0,0,0,1,0,0,0
L04870,20230115,24,3,8,3,4,1.0,Lead,2,MQL,1,1,0,0,0,0,0,0,0
L00759,20230116,4,4,10,4,2,1.0,Lead,2,MQL,1,1,0,0,0,0,0,0,0
L00942,20230116,5,5,13,4,8,2.0,MQL,3,SQL,1,1,1,0,0,0,0,0,0
L01361,20230116,7,7,19,1,1,,,1,Lead,1,0,0,0,0,0,0,0,0
L01393,20230116,7,7,19,1,1,1.0,Lead,6,Closed Lost,1,0,0,0,0,1,0,0,0
L01689,20230116,9,2,6,2,5,,,1,Lead,1,0,0,0,0,0,0,0,0
L01990,20230116,11,4,10,4,8,,,1,Lead,1,0,0,0,0,0,0,0,0
L02000,20230116,11,4,10,3,8,,,1,Lead,1,0,0,0,0,0,0,0,0
L03058,20230116,15,1,2,3,8,2.0,MQL,6,Closed Lost,1,1,0,0,0,1,0,0,0
L05010,20230116,25,4,11,2,5,2.0,MQL,6,Closed Lost,1,1,0,0,0,1,0,0,0
L00374,20230117,3,3,7,1,1,,,1,Lead,1,0,0,0,0,0,0,0,0
L00483,20230117,3,3,7,1,1,2.0,MQL,3,SQL,1,1,1,0,0,0,0,0,0
L01064,20230117,5,5,13,2,8,,,1,Lead,1,0,0,0,0,0,0,0,0
L02191,20230117,11,4,10,5,8,4.0,Opportunity,5,Closed Won,1,1,1,1,1,0,1,0,26829
L04746,20230117,24,3,8,3,4,1.0,Lead,2,MQL,1,1,0,0,0,0,0,0,0
L05051,20230117,25,4,11,3,5,1.0,Lead,6,Closed Lost,1,0,0,0,0,1,0,0,0
L00476,20230118,3,3,7,1,1,1.0,Lead,6,Closed Lost,1,0,0,0,0,1,0,0,0
L00704,20230118,4,4,10,3,2,4.0,Opportunity,6,Closed Lost,1,1,1,1,0,1,0,0,0
L00839,20230118,4,4,10,2,2,,,1,Lead,1,0,0,0,0,0,0,0,0
L01980,20230118,11,4,10,2,8,1.0,Lead,6,Closed Lost,1,0,0,0,0,1,0,0,0
L02568,20230118,13,6,16,3,4,4.0,Opportunity,5,Closed Won,1,1,1,1,1,0,1,0,7377
L00566,20230119,3,3,7,3,1,1.0,Lead,2,MQL,1,1,0,0,0,0,0,0,0
L00649,20230119,4,4,10,2,2,4.0,Opportunity,5,Closed Won,1,1,1,1,1,0,1,0,10785
L01100,20230119,5,5,13,4,8,,,1,Lead,1,0,0,0,0,0,0,0,0
L02028,20230119,11,4,10,3,8,1.0,Lead,2,MQL,1,1,0,0,0,0,0,0,0
L02210,20230119,11,4,10,5,8,,,1,Lead,1,0,0,0,0,0,0,0,0
L02937,20230119,15,1,2,3,8,4.0,Opportunity,6,Closed Lost,1,1,1,1,0,1,0,0,0
L05036,20230119,25,4,11,3,5,,,1,Lead,1,0,0,0,0,0,0,0,0
L05163,20230119,25,4,11,1,5,2.0,MQL,6,Closed Lost,1,1,0,0,0,1,0,0,0
L00421,20230120,3,3,7,2,1,,,1,Lead,1,0,0,0,0,0,0,0,0
L00710,20230120,4,4,10,5,2,1.0,Lead,2,MQL,1,1,0,0,0,0,0,0,0
L02150,20230120,11,4,10,5,8,4.0,Opportunity,5,Closed Won,1,1,1,1,1,0,1,0,25455
L02835,20230120,15,1,2,3,8,2.0,MQL,3,SQL,1,1,1,0,0,0,0,0,0
L02864,20230120,15,1,2,2,8,1.0,Lead,2,MQL,1,1,0,0,0,0,0,0,0
L00544,20230121,3,3,7,2,1,4.0,Opportunity,5,Closed Won,1,1,1,1,1,0,1,0,11467
L01059,20230121,5,5,13,3,8,,,1,Lead,1,0,0,0,0,0,0,0,0
L01978,20230121,11,4,10,2,8,,,1,Lead,1,0,0,0,0,0,0,0,0
L02839,20230121,15,1,2,2,8,,,1,Lead,1,0,0,0,0,0,0,0,0
L04982,20230121,25,4,11,2,5,,,1,Lead,1,0,0,0,0,0,0,0,0
L05131,20230121,25,4,11,2,5,,,1,Lead,1,0,0,0,0,0,0,0,0
L05145,20230121,25,4,11,1,5,1.0,Lead,2,MQL,1,1,0,0,0,0,0,0,0
L05183,20230121,25,4,11,3,5,3.0,SQL,4,Opportunity,1,1,1,1,0,0,0,16883,0
L00780,20230122,4,4,10,2,2,2.0,MQL,3,SQL,1,1,1,0,0,0,0,0,0
L02094,20230122,11,4,10,3,8,1.0,Lead,6,Closed Lost,1,0,0,0,0,1,0,0,0
L02104,20230122,11,4,10,4,8,1.0,Lead,6,Closed Lost,1,0,0,0,0,1,0,0,0
L02594,20230122,13,6,16,3,4,2.0,MQL,3,SQL,1,1,1,0,0,0,0,0,0
L03009,20230122,15,1,2,3,8,,,1,Lead,1,0,0,0,0,0,0,0,0
L05046,20230122,25,4,11,3,5,1.0,Lead,2,MQL,1,1,0,0,0,0,0,0,0
L00516,20230123,3,3,7,1,1,1.0,Lead,2,MQL,1,1,0,0,0,0,0,0,0
L00716,20230123,4,4,10,2,2,2.0,MQL,3,SQL,1,1,1,0,0,0,0,0,0
L00994,20230123,5,5,13,2,8,,,1,Lead,1,0,0,0,0,0,0,0,0
L00931,20230124,5,5,13,3,8,1.0,Lead,2,MQL,1,1,0,0,0,0,0,0,0
L01788,20230124,9,2,6,2,5,2.0,MQL,3,SQL,1,1,1,0,0,0,0,0,0
L04757,20230124,24,3,8,3,4,,,1,Lead,1,0,0,0,0,0,0,0,0
L01123,20230125,5,5,13,4,8,1.0,Lead,2,MQL,1,1,0,0,0,0,0,0,0
L02098,20230125,11,4,10,4,8,,,1,Lead,1,0,0,0,0,0,0,0,0
L04904,20230125,24,3,8,5,4,1.0,Lead,6,Closed Lost,1,0,0,0,0,1,0,0,0
L05204,20230125,25,4,11,1,5,4.0,Opportunity,5,Closed Won,1,1,1,1,1,0,1,0,14193
L00693,20230126,4,4,10,3,2,3.0,SQL,6,Closed Lost,1,1,1,0,0,1,0,0,0
L01002,20230126,5,5,13,4,8,,,1,Lead,1,0,0,0,0,0,0,0,0
L02007,20230126,11,4,10,3,8,1.0,Lead,2,MQL,1,1,0,0,0,0,0,0,0
L02618,20230126,13,6,16,2,4,,,1,Lead,1,0,0,0,0,0,0,0,0
L02903,20230126,15,1,2,3,8,1.0,Lead,6,Closed Lost,1,0,0,0,0,1,0,0,0
L00638,20230127,4,4,10,4,2,,,1,Lead,1,0,0,0,0,0,0,0,0
L00711,20230127,4,4,10,3,2,1.0,Lead,2,MQL,1,1,0,0,0,0,0,0,0
L00833,20230127,4,4,10,5,2,1.0,Lead,2,MQL,1,1,0,0,0,0,0,0,0
L01058,20230127,5,5,13,2,8,1.0,Lead,2,MQL,1,1,0,0,0,0,0,0,0
L02589,20230127,13,6,16,5,4,1.0,Lead,2,MQL,1,1,0,0,0,0,0,0,0
L02980,20230127,15,1,2,2,8,2.0,MQL,3,SQL,1,1,1,0,0,0,0,0,0
L05196,20230127,25,4,11,3,5,3.0,SQL,4,Opportunity,1,1,1,1,0,0,0,18717,0
L00449,20230128,3,3,7,1,1,2.0,MQL,3,SQL,1,1,1,0,0,0,0,0,0
L00695,20230128,4,4,10,2,2,,,1,Lead,1,0,0,0,0,0,0,0,0
L00732,20230128,4,4,10,4,2,,,1,Lead,1,0,0,0,0,0,0,0,0
L01075,20230128,5,5,13,4,8,,,1,Lead,1,0,0,0,0,0,0,0,0
L02159,20230128,11,4,10,2,8,2.0,MQL,6,Closed Lost,1,1,0,0,0,1,0,0,0
L04977,20230128,25,4,11,2,5,2.0,MQL,3,SQL,1,1,1,0,0,0,0,0,0
L00521,20230129,3,3,7,2,1,1.0,Lead,2,MQL,1,1,0,0,0,0,0,0,0
L00758,20230129,4,4,10,3,2,1.0,Lead,2,MQL,1,1,0,0,0,0,0,0,0
L00803,20230129,4,4,10,4,2,,,1,Lead,1,0,0,0,0,0,0,0,0
L02115,20230129,11,4,10,4,8,1.0,Lead,2,MQL,1,1,0,0,0,0,0,0,0
L04778,20230129,24,3,8,3,4,1.0,Lead,2,MQL,1,1,0,0,0,0,0,0,0
L05089,20230129,25,4,11,3,5,,,1,Lead,1,0,0,0,0,0,0,0,0
L01665,20230130,9,2,6,3,5,3.0,SQL,6,Closed Lost,1,1,1,0,0,1,0,0,0
L05154,20230130,25,4,11,1,5,,,1,Lead,1,0,0,0,0,0,0,0,0
L00796,20230131,4,4,10,4,2,,,1,Lead,1,0,0,0,0,0,0,0,0
L01615,20230131,9,2,6,2,5,4.0,Opportunity,5,Closed Won,1,1,1,1,1,0,1,0,19251
L01995,20230131,11,4,10,3,8,,,1,Lead,1,0,0,0,0,0,0,0,0
L04934,20230131,24,3,8,3,4,,,1,Lead,1,0,0,0,0,0,0,0,0
L00426,20230201,3,3,7,3,1,1.0,Lead,6,Closed Lost,1,0,0,0,0,1,0,0,0
L00635,20230201,4,4,10,2,2,3.0,SQL,6,Closed Lost,1,1,1,0,0,1,0,0,0
L00904,20230201,5,5,13,3,8,1.0,Lead,2,MQL,1,1,0,0,0,0,0,0,0
L01130,20230201,5,5,13,2,8,1.0,Lead,6,Closed Lost,1,0,0,0,0,1,0,0,0
L02116,20230201,11,4,10,5,8,,,1,Lead,1,0,0,0,0,0,0,0,0
L02630,20230201,13,6,16,5,4,2.0,MQL,6,Closed Lost,1,1,0,0,0,1,0,0,0
L02998,20230201,15,1,2,3,8,,,1,Lead,1,0,0,0,0,0,0,0,0
L03933,20230201,19,5,13,3,2,,,1,Lead,1,0,0,0,0,0,0,0,0
L06682,20230201,32,4,10,5,4,1.0,Lead,6,Closed Lost,1,0,0,0,0,1,0,0,0
L00549,20230202,3,3,7,1,1,2.0,MQL,6,Closed Lost,1,1,0,0,0,1,0,0,0
L00970,20230202,5,5,13,4,8,,,1,Lead,1,0,0,0,0,0,0,0,0
L02954,20230202,15,1,2,3,8,,,1,Lead,1,0,0,0,0,0,0,0,0
L03032,20230202,15,1,2,2,8,4.0,Opportunity,6,Closed Lost,1,1,1,1,0,1,0,0,0
L05039,20230202,25,4,11,1,5,3.0,SQL,6,Closed Lost,1,1,1,0,0,1,0,0,0
L00386,20230203,3,3,7,3,1,3.0,SQL,4,Opportunity,1,1,1,1,0,0,0,16466,0
L01041,20230203,5,5,13,3,8,,,1,Lead,1,0,0,0,0,0,0,0,0
L01672,20230203,9,2,6,2,5,,,1,Lead,1,0,0,0,0,0,0,0,0
L02086,20230203,11,4,10,5,8,,,1,Lead,1,0,0,0,0,0,0,0,0
L02668,20230203,13,6,16,5,4,4.0,Opportunity,5,Closed Won,1,1,1,1,1,0,1,0,9697
L02898,20230203,15,1,2,2,8,3.0,SQL,6,Closed Lost,1,1,1,0,0,1,0,0,0
L05112,20230203,25,4,11,2,5,1.0,Lead,2,MQL,1,1,0,0,0,0,0,0,0
L00460,20230204,3,3,7,1,1,3.0,SQL,6,Closed Lost,1,1,1,0,0,1,0,0,0
L00580,20230204,3,3,7,1,1,1.0,Lead,2,MQL,1,1,0,0,0,0,0,0,0
L00837,20230204,4,4,10,2,2,1.0,Lead,2,MQL,1,1,0,0,0,0,0,0,0
L01629,20230204,9,2,6,2,5,,,1,Lead,1,0,0,0,0,0,0,0,0
L02127,20230204,11,4,10,4,8,,,1,Lead,1,0,0,0,0,0,0,0,0
L03832,20230204,19,5,13,4,2,,,1,Lead,1,0,0,0,0,0,0,0,0
L03841,20230204,19,5,13,4,2,,,1,Lead,1,0,0,0,0,0,0,0,0
L04762,20230204,24,3,8,3,4,,,1,Lead,1,0,0,0,0,0,0,0,0
L00657,20230205,4,4,10,5,2,3.0,SQL,6,Closed Lost,1,1,1,0,0,1,0,0,0
L00911,20230205,5,5,13,3,8,,,1,Lead,1,0,0,0,0,0,0,0,0
L01675,20230205,9,2,6,2,5,2.0,MQL,3,SQL,1,1,1,0,0,0,0,0,0
L01741,20230205,9,2,6,2,5,4.0,Opportunity,6,Closed Lost,1,1,1,1,0,1,0,0,0
L02102,20230205,11,4,10,3,8,,,1,Lead,1,0,0,0,0,0,0,0,0
L02260,20230205,11,4,10,2,8,1.0,Lead,6,Closed Lost,1,0,0,0,0,1,0,0,0
L03975,20230205,19,5,13,4,2,,,1,Lead,1,0,0,0,0,0,0,0,0
L05198,20230205,25,4,11,2,5,1.0,Lead,2,MQL,1,1,0,0,0,0,0,0,0
L01061,20230206,5,5,13,2,8,,,1,Lead,1,0,0,0,0,0,0,0,0
L02222,20230206,11,4,10,3,8,1.0,Lead,2,MQL,1,1,0,0,0,0,0,0,0
L02297,20230206,11,4,10,5,8,,,1,Lead,1,0,0,0,0,0,0,0,0
L02832,20230206,15,1,2,3,8,4.0,Opportunity,5,Closed Won,1,1,1,1,1,0,1,0,25091
L02914,20230206,15,1,2,3,8,3.0,SQL,4,Opportunity,1,1,1,1,0,0,0,18917,0
L03985,20230206,19,5,13,4,2,2.0,MQL,6,Closed Lost,1,1,0,0,0,1,0,0,0
L03998,20230206,19,5,13,4,2,,,1,Lead,1,0,0,0,0,0,0,0,0
L03999,20230206,19,5,13,2,2,,,1,Lead,1,0,0,0,0,0,0,0,0
L04940,20230206,24,3,8,3,4,,,1,Lead,1,0,0,0,0,0,0,0,0
L04958,20230206,24,3,8,5,4,2.0,MQL,6,Closed Lost,1,1,0,0,0,1,0,0,0
L05155,20230206,25,4,11,1,5,3.0,SQL,4,Opportunity,1,1,1,1,0,0,0,13998,0
L06370,20230206,32,4,10,2,4,,,1,Lead,1,0,0,0,0,0,0,0,0
L06652,20230206,32,4,10,5,4,,,1,Lead,1,0,0,0,0,0,0,0,0
L00394,20230207,3,3,7,3,1,1.0,Lead,2,MQL,1,1,0,0,0,0,0,0,0
L02170,20230207,11,4,10,4,8,1.0,Lead,2,MQL,1,1,0,0,0,0,0,0,0
L02177,20230207,11,4,10,4,8,,,1,Lead,1,0,0,0,0,0,0,0,0
L02289,20230207,11,4,10,2,8,,,1,Lead,1,0,0,0,0,0,0,0,0
L03033,20230207,15,1,2,3,8,1.0,Lead,2,MQL,1,1,0,0,0,0,0,0,0
L03898,20230207,19,5,13,3,2,,,1,Lead,1,0,0,0,0,0,0,0,0
L04774,20230207,24,3,8,3,4,,,1,Lead,1,0,0,0,0,0,0,0,0
L04876,20230207,24,3,8,5,4,,,1,Lead,1,0,0,0,0,0,0,0,0
L06377,20230207,32,4,10,2,4,1.0,Lead,6,Closed Lost,1,0,0,0,0,1,0,0,0
L06411,20230207,32,4,10,2,4,,,1,Lead,1,0,0,0,0,0,0,0,0
L06544,20230207,32,4,10,2,4,2.0,MQL,6,Closed Lost,1,1,0,0,0,1,0,0,0
L06716,20230207,32,4,10,2,4,3.0,SQL,4,Opportunity,1,1,1,1,0,0,0,10739,0
L06740,20230207,32,4,10,2,4,1.0,Lead,6,Closed Lost,1,0,0,0,0,1,0,0,0
L00617,20230208,4,4,10,2,2,2.0,MQL,3,SQL,1,1,1,0,0,0,0,0,0
L00871,20230208,5,5,13,4,8,1.0,Lead,2,MQL,1,1,0,0,0,0,0,0,0
L01323,20230208,7,7,19,1,1,2.0,MQL,6,Closed Lost,1,1,0,0,0,1,0,0,0
L02083,20230208,11,4,10,2,8,1.0,Lead,6,Closed Lost,1,0,0,0,0,1,0,0,0
L05015,20230208,25,4,11,2,5,2.0,MQL,3,SQL,1,1,1,0,0,0,0,0,0
L06372,20230208,32,4,10,2,4,,,1,Lead,1,0,0,0,0,0,0,0,0
L06531,20230208,32,4,10,2,4,1.0,Lead,2,MQL,1,1,0,0,0,0,0,0,0
L00425,20230209,3,3,7,3,1,,,1,Lead,1,0,0,0,0,0,0,0,0
L00679,20230209,4,4,10,2,2,,,1,Lead,1,0,0,0,0,0,0,0,0
L00723,20230209,4,4,10,5,2,1.0,Lead,6,Closed Lost,1,0,0,0,0,1,0,0,0
L02262,20230209,11,4,10,5,8,,,1,Lead,1,0,0,0,0,0,0,0,0
L02307,20230209,11,4,10,3,8,,,1,Lead,1,0,0,0,0,0,0,0,0
L02664,20230209,13,6,16,5,4,1.0,Lead,2,MQL,1,1,0,0,0,0,0,0,0
L03022,20230209,15,1,2,2,8,3.0,SQL,4,Opportunity,1,1,1,1,0,0,0,22024,0
L05146,20230209,25,4,11,3,5,,,1,Lead,1,0,0,0,0,0,0,0,0
L05161,20230209,25,4,11,1,5,3.0,SQL,6,Closed Lost,1,1,1,0,0,1,0,0,0
L00391,20230210,3,3,7,1,1,1.0,Lead,2,MQL,1,1,0,0,0,0,0,0,0
L00760,20230210,4,4,10,5,2,1.0,Lead,2,MQL,1,1,0,0,0,0,0,0,0
L01687,20230210,9,2,6,3,5,1.0,Lead,2,MQL,1,1,0,0,0,0,0,0,0
L02592,20230210,13,6,16,5,4,3.0,SQL,4,Opportunity,1,1,1,1,0,0,0,9991,0
L03817,20230210,19,5,13,3,2,2.0,MQL,6,Closed Lost,1,1,0,0,0,1,0,0,0
L03859,20230210,19,5,13,4,2,1.0,Lead,6,Closed Lost,1,0,0,0,0,1,0,0,0
L04737,20230210,24,3,8,3,4,3.0,SQL,4,Opportunity,1,1,1,1,0,0,0,11413,0
L00478,20230211,3,3,7,1,1,2.0,MQL,6,Closed Lost,1,1,0,0,0,1,0,0,0
L00851,20230211,4,4,10,2,2,,,1,Lead,1,0,0,0,0,0,0,0,0
L01104,20230211,5,5,13,2,8,2.0,MQL,3,SQL,1,1,1,0,0,0,0,0,0
L01347,20230211,7,7,19,5,1,2.0,MQL,3,SQL,1,1,1,0,0,0,0,0,0
L01408,20230211,7,7,19,3,1,,,1,Lead,1,0,0,0,0,0,0,0,0
L02225,20230211,11,4,10,5,8,,,1,Lead,1,0,0,0,0,0,0,0,0
L02562,20230211,13,6,16,3,4,2.0,MQL,3,SQL,1,1,1,0,0,0,0,0,0
L02843,20230211,15,1,2,2,8,3.0,SQL,6,Closed Lost,1,1,1,0,0,1,0,0,0
L04039,20230211,19,5,13,2,2,,,1,Lead,1,0,0,0,0,0,0,0,0
L04978,20230211,25,4,11,1,5,2.0,MQL,3,SQL,1,1,1,0,0,0,0,0,0
L05018,20230211,25,4,11,3,5,,,1,Lead,1,0,0,0,0,0,0,0,0
L05024,20230211,25,4,11,2,5,,,1,Lead,1,0,0,0,0,0,0,0,0
L00687,20230212,4,4,10,5,2,,,1,Lead,1,0,0,0,0,0,0,0,0
L01072,20230212,5,5,13,4,8,,,1,Lead,1,0,0,0,0,0,0,0,0
L01663,20230212,9,2,6,2,5,4.0,Opportunity,5,Closed Won,1,1,1,1,1,0,1,0,18917
L01677,20230212,9,2,6,5,5,,,1,Lead,1,0,0,0,0,0,0,0,0
L02258,20230212,11,4,10,3,8,,,1,Lead,1,0,0,0,0,0,0,0,0
L02922,20230212,15,1,2,2,8,,,1,Lead,1,0,0,0,0,0,0,0,0
L04979,20230212,25,4,11,2,5,3.0,SQL,6,Closed Lost,1,1,1,0,0,1,0,0,0
L05023,20230212,25,4,11,3,5,,,1,Lead,1,0,0,0,0,0,0,0,0
L05090,20230212,25,4,11,3,5,,,1,Lead,1,0,0,0,0,0,0,0,0
L00534,20230213,3,3,7,3,1,1.0,Lead,6,Closed Lost,1,0,0,0,0,1,0,0,0
L01630,20230213,9,2,6,5,5,,,1,Lead,1,0,0,0,0,0,0,0,0
L01799,20230213,9,2,6,5,5,1.0,Lead,2,MQL,1,1,0,0,0,0,0,0,0
L04722,20230213,24,3,8,3,4,,,1,Lead,1,0,0,0,0,0,0,0,0
L04835,20230213,24,3,8,5,4,2.0,MQL,6,Closed Lost,1,1,0,0,0,1,0,0,0
L06419,20230213,32,4,10,5,4,1.0,Lead,2,MQL,1,1,0,0,0,0,0,0,0
L02154,20230214,11,4,10,3,8,1.0,Lead,6,Closed Lost,1,0,0,0,0,1,0,0,0
L02517,20230214,13,6,16,2,4,2.0,MQL,3,SQL,1,1,1,0,0,0,0,0,0
L02895,20230214,15,1,2,2,8,1.0,Lead,2,MQL,1,1,0,0,0,0,0,0,0
L02948,20230214,15,1,2,3,8,,,1,Lead,1,0,0,0,0,0,0,0,0
L03055,20230214,15,1,2,3,8,3.0,SQL,6,Closed Lost,1,1,1,0,0,1,0,0,0
L04772,20230214,24,3,8,5,4,,,1,Lead,1,0,0,0,0,0,0,0,0
L04854,20230214,24,3,8,5,4,,,1,Lead,1,0,0,0,0,0,0,0,0
L05178,20230214,25,4,11,1,5,1.0,Lead,2,MQL,1,1,0,0,0,0,0,0,0
L06376,20230214,32,4,10,5,4,1.0,Lead,2,MQL,1,1,0,0,0,0,0,0,0
L00423,20230215,3,3,7,2,1,1.0,Lead,6,Closed Lost,1,0,0,0,0,1,0,0,0
L00724,20230215,4,4,10,3,2,,,1,Lead,1,0,0,0,0,0,0,0,0
L00838,20230215,4,4,10,5,2,,,1,Lead,1,0,0,0,0,0,0,0,0
L01005,20230215,5,5,13,3,8,1.0,Lead,2,MQL,1,1,0,0,0,0,0,0,0
L02926,20230215,15,1,2,3,8,,,1,Lead,1,0,0,0,0,0,0,0,0
L02974,20230215,15,1,2,2,8,3.0,SQL,4,Opportunity,1,1,1,1,0,0,0,20597,0
L03769,20230215,19,5,13,4,2,1.0,Lead,2,MQL,1,1,0,0,0,0,0,0,0
L04850,20230215,24,3,8,5,4,,,1,Lead,1,0,0,0,0,0,0,0,0
L06570,20230215,32,4,10,2,4,1.0,Lead,2,MQL,1,1,0,0,0,0,0,0,0
L06733,20230215,32,4,10,5,4,,,1,Lead,1,0,0,0,0,0,0,0,0
L00380,20230216,3,3,7,1,1,1.0,Lead,2,MQL,1,1,0,0,0,0,0,0,0
L00722,20230216,4,4,10,4,2,,,1,Lead,1,0,0,0,0,0,0,0,0
L01116,20230216,5,5,13,3,8,2.0,MQL,3,SQL,1,1,1,0,0,0,0,0,0
L02930,20230216,15,1,2,2,8,1.0,Lead,6,Closed Lost,1,0,0,0,0,1,0,0,0
L02947,20230216,15,1,2,3,8,2.0,MQL,6,Closed Lost,1,1,0,0,0,1,0,0,0
L04740,20230216,24,3,8,3,4,,,1,Lead,1,0,0,0,0,0,0,0,0
L04785,20230216,24,3,8,5,4,,,1,Lead,1,0,0,0,0,0,0,0,0
L05012,20230216,25,4,11,2,5,1.0,Lead,6,Closed Lost,1,0,0,0,0,1,0,0,0
L05021,20230216,25,4,11,2,5,1.0,Lead,2,MQL,1,1,0,0,0,0,0,0,0
L06551,20230216,32,4,10,2,4,1.0,Lead,6,Closed Lost,1,0,0,0,0,1,0,0,0
L06704,20230216,32,4,10,5,4,1.0,Lead,2,MQL,1,1,0,0,0,0,0,0,0
